class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
left,0.26571065187454224,0.3161090910434723,-1.1824132204055786,0.9994916915893555,0.26340487599372864,0.3165619671344757,-1.2118257284164429,0.9994412064552307,0.2663024067878723,0.3182430565357208,-1.2117207050323486,0.9994077682495117,0.2694193422794342,0.319808691740036,-1.211687445640564,0.9995368719100952,0.26057133078575134,0.3088414669036865,-1.1822086572647095,0.9984790682792664,0.2619941234588623,0.30584073066711426,-1.1824803352355957,0.9983353018760681,0.2637172341346741,0.30270400643348694,-1.1826927661895752,0.9983534216880798,0.3005978465080261,0.3148793578147888,-1.2133636474609375,0.9989608526229858,0.2933962941169739,0.2922725975513458,-1.0888792276382446,0.9966468214988708,0.29297909140586853,0.31914612650871277,-1.1677577495574951,0.9986079335212708,0.2880566418170929,0.311169296503067,-1.1313890218734741,0.99686199426651,0.41047611832618713,0.3702433407306671,-1.0646641254425049,0.999667763710022,0.35508424043655396,0.2645886242389679,-0.9019703269004822,0.9997519850730896,0.3991285562515259,0.48409679532051086,-1.1742589473724365,0.9497668147087097,0.3382842242717743,0.1604074090719223,-0.9328955411911011,0.9820993542671204,0.41462886333465576,0.5714446306228638,-1.2134836912155151,0.9123505353927612,0.30797556042671204,0.06998180598020554,-0.8915005922317505,0.9695127010345459,0.4212910532951355,0.5974998474121094,-1.2636444568634033,0.8889912962913513,0.2943408191204071,0.04677555337548256,-0.9369319081306458,0.9514652490615845,0.4072989523410797,0.5999467372894287,-1.2813032865524292,0.903094470500946,0.2917005121707916,0.050441913306713104,-0.9297024607658386,0.9523949027061462,0.40163472294807434,0.5940126776695251,-1.2203913927078247,0.8816882371902466,0.29625052213668823,0.05946888029575348,-0.8938464522361755,0.9474047422409058,0.4989963471889496,0.39857763051986694,-0.05203242227435112,0.999957263469696,0.4179232716560364,0.39071524143218994,0.05090167373418808,0.999965250492096,0.608318567276001,0.5276302099227905,-0.06615908443927765,0.9186534285545349,0.30616554617881775,0.5342196226119995,-0.07866304367780685,0.8942694067955017,0.7534542679786682,0.6471946835517883,0.10210725665092468,0.9690812230110168,0.20685029029846191,0.6466202139854431,-0.01390783116221428,0.9577698111534119,0.7606125473976135,0.6628495454788208,0.1064295768737793,0.8746845126152039,0.2097833752632141,0.6643549799919128,0.00047745287884026766,0.8514021635055542,0.8077939748764038,0.6795883774757385,-0.1409391462802887,0.9548096656799316,0.1438554972410202,0.6739428043365479,-0.12166175246238708,0.9465945959091187
left,0.33159688115119934,0.31494081020355225,-1.3398715257644653,0.9984422326087952,0.32943040132522583,0.31032776832580566,-1.3381356000900269,0.9977677464485168,0.3315364718437195,0.31008192896842957,-1.3378455638885498,0.9978598952293396,0.33353477716445923,0.30997616052627563,-1.3378632068634033,0.9980859160423279,0.3272381126880646,0.30732816457748413,-1.3395156860351562,0.9957152009010315,0.3279944360256195,0.3052348792552948,-1.3398247957229614,0.9958467483520508,0.32876867055892944,0.3027094006538391,-1.3401739597320557,0.9959861040115356,0.35342979431152344,0.303180456161499,-1.1855294704437256,0.9932109117507935,0.34456291794776917,0.2946789562702179,-1.190442681312561,0.9902127981185913,0.34990063309669495,0.3171798884868622,-1.265739917755127,0.992945671081543,0.3459082841873169,0.311492383480072,-1.2701762914657593,0.9868749976158142,0.4325053095817566,0.33250439167022705,-0.9840041399002075,0.9980263710021973,0.3672121465206146,0.28228992223739624,-0.9987795352935791,0.9990007877349854,0.36906614899635315,0.38143691420555115,-1.130169153213501,0.9241334199905396,0.32531455159187317,0.18555037677288055,-1.0973328351974487,0.9736987948417664,0.39203548431396484,0.4029792249202728,-1.33910071849823,0.8830755949020386,0.268375039100647,0.10484375804662704,-1.1645091772079468,0.9645127654075623,0.4054007828235626,0.4109693765640259,-1.4130592346191406,0.8521330952644348,0.24929961562156677,0.08555237203836441,-1.2354665994644165,0.9472030401229858,0.3832717537879944,0.4148198664188385,-1.441750407218933,0.8648608922958374,0.24462445080280304,0.08932003378868103,-1.2443748712539673,0.9476511478424072,0.3800288140773773,0.41030141711235046,-1.3605270385742188,0.8457764387130737,0.25054672360420227,0.09651018679141998,-1.1733992099761963,0.9395468235015869,0.4969750940799713,0.39242231845855713,-0.003516913391649723,0.9999310374259949,0.43034762144088745,0.3913959562778473,0.0024253600277006626,0.9999369382858276,0.6069518327713013,0.5249297022819519,-0.06564561277627945,0.8900489807128906,0.3066607713699341,0.5337387919425964,-0.047016456723213196,0.8925173878669739,0.7526686191558838,0.6468513607978821,0.1633916050195694,0.9541689157485962,0.20743054151535034,0.646313488483429,0.2206876128911972,0.9452560544013977,0.7604285478591919,0.6629368662834167,0.17557483911514282,0.8452174067497253,0.20955538749694824,0.6632025837898254,0.24331499636173248,0.8216491937637329,0.8099228143692017,0.6790127158164978,-0.08958252519369125,0.9325065016746521,0.1586584895849228,0.673943042755127,0.023854974657297134,0.9231531023979187
left,0.36373868584632874,0.31390368938446045,-1.2645714282989502,0.9981367588043213,0.36232706904411316,0.3072950541973114,-1.2823752164840698,0.9975536465644836,0.3653773367404938,0.30675530433654785,-1.2821840047836304,0.9975082874298096,0.3682713806629181,0.3065038025379181,-1.2822632789611816,0.997840940952301,0.35724544525146484,0.3056361973285675,-1.2562618255615234,0.995182991027832,0.3566582500934601,0.3040468990802765,-1.2565903663635254,0.9951882362365723,0.35636770725250244,0.3022196292877197,-1.2568342685699463,0.9954932332038879,0.38376447558403015,0.2996920943260193,-1.2056535482406616,0.9925403594970703,0.3685172200202942,0.2946343421936035,-1.108874797821045,0.9894728660583496,0.38310104608535767,0.31612229347229004,-1.221723198890686,0.9922346472740173,0.3751237988471985,0.31172919273376465,-1.1915452480316162,0.9857507944107056,0.46331995725631714,0.33309194445610046,-1.0300887823104858,0.9978801012039185,0.4142098128795624,0.2889373004436493,-0.9764424562454224,0.9988641142845154,0.5050684213638306,0.39263808727264404,-1.1499841213226318,0.9153160452842712,0.3149726092815399,0.2100958526134491,-0.8606435060501099,0.9686045050621033,0.5228577852249146,0.526028037071228,-1.2603601217269897,0.8776326179504395,0.22060410678386688,0.14822322130203247,-0.7818427681922913,0.9595476388931274,0.5387494564056396,0.5575980544090271,-1.3176039457321167,0.8426292538642883,0.1913101077079773,0.12755244970321655,-0.8025071620941162,0.9382237792015076,0.5275357961654663,0.5652093887329102,-1.341812014579773,0.8546171188354492,0.1881943643093109,0.12665535509586334,-0.825128436088562,0.938154399394989,0.5216947793960571,0.5575048327445984,-1.2715293169021606,0.8359277844429016,0.19708070158958435,0.13429056107997894,-0.7939692139625549,0.9300962686538696,0.49481356143951416,0.3876194357872009,-0.023838935419917107,0.9999254941940308,0.44530484080314636,0.3841302692890167,0.022687749937176704,0.9999335408210754,0.6065254211425781,0.5242154002189636,-0.03849915415048599,0.882656991481781,0.3101498782634735,0.5275689363479614,-0.02512354403734207,0.8924842476844788,0.7524864673614502,0.6466612219810486,0.21345241367816925,0.9507896900177002,0.21229000389575958,0.6445836424827576,0.197312131524086,0.9397833943367004,0.7561783194541931,0.6634780168533325,0.22830872237682343,0.8383503556251526,0.21054212749004364,0.6602349877357483,0.2143135368824005,0.8091626763343811,0.8113958835601807,0.6785668730735779,0.016726143658161163,0.9261439442634583,0.15972326695919037,0.6733791828155518,0.0006480531883426011,0.9135497212409973
right,0.7661647200584412,0.3270728886127472,-0.9179638624191284,0.9995411038398743,0.7740598917007446,0.3199830651283264,-0.9575011134147644,0.9993792176246643,0.7741312384605408,0.31620097160339355,-0.9575560092926025,0.9993313550949097,0.774457573890686,0.31221839785575867,-0.9577017426490784,0.9994145035743713,0.768486738204956,0.3287656307220459,-0.9840177893638611,0.9989367127418518,0.7648134827613831,0.33105233311653137,-0.9841328263282776,0.9989042282104492,0.7611085176467896,0.3332645297050476,-0.9842290282249451,0.9990098476409912,0.7501809597015381,0.30174946784973145,-0.9863244295120239,0.998201310634613,0.7378975749015808,0.3339719772338867,-1.0977232456207275,0.9977419972419739,0.7539128661155701,0.3191176652908325,-0.9082129597663879,0.9983210563659668,0.7454681992530823,0.3293076753616333,-0.9438874125480652,0.9970296621322632,0.6681882739067078,0.2616714835166931,-0.9643141627311707,0.9995033144950867,0.6341440081596375,0.37395864725112915,-0.9404596090316772,0.9997270703315735,0.6681354641914368,0.16022607684135437,-0.7399206757545471,0.9480335116386414,0.6279510259628296,0.4867791533470154,-1.018709659576416,0.9221288561820984,0.6792705059051514,0.06554897129535675,-0.6309090256690979,0.9329252243041992,0.6786629557609558,0.5785778164863586,-1.0654041767120361,0.7930575609207153,0.6806114315986633,0.037962403148412704,-0.6887557506561279,0.8854036927223206,0.6887658834457397,0.6057441234588623,-1.1345094442367554,0.7428160309791565,0.6907145977020264,0.03812959045171738,-0.6981180906295776,0.8964529037475586,0.6993600130081177,0.6064587831497192,-1.1621341705322266,0.7450636625289917,0.6907358169555664,0.04888918250799179,-0.6327504515647888,0.8911764621734619,0.7002733945846558,0.6013148427009583,-1.0739444494247437,0.7356812953948975,0.5458182096481323,0.38180506229400635,0.017249250784516335,0.9999372959136963,0.5136559009552002,0.40496864914894104,-0.01798134110867977,0.999946653842926,0.6060866117477417,0.533436119556427,-0.296100914478302,0.9084796905517578,0.41722574830055237,0.5201453566551208,0.004024059511721134,0.9226071834564209,0.7278746962547302,0.6490952968597412,-0.20407381653785706,0.9638593196868896,0.21928569674491882,0.6495411396026611,0.24950090050697327,0.964182436466217,0.682900607585907,0.6902675032615662,-0.20070841908454895,0.9023736119270325,0.20950031280517578,0.6655367612838745,0.26678112149238586,0.8560665845870972,0.7556518912315369,0.6974681615829468,-0.46247097849845886,0.9494829177856445,0.16632549464702606,0.682317852973938,0.02058565430343151,0.9412758350372314
right,0.7601529359817505,0.32094141840934753,-0.5485172867774963,0.9998164772987366,0.7720075249671936,0.3138739764690399,-0.5946847796440125,0.9997485876083374,0.7727758884429932,0.30955633521080017,-0.5947664380073547,0.9997305274009705,0.7734725475311279,0.30530601739883423,-0.5949080586433411,0.9997614622116089,0.7671292424201965,0.3242591321468353,-0.6110209822654724,0.9995816349983215,0.7644637823104858,0.32667452096939087,-0.6110404133796692,0.9995671510696411,0.7617960572242737,0.3289511203765869,-0.6110132932662964,0.9996054172515869,0.7551522850990295,0.295046329498291,-0.6861339807510376,0.9992932677268982,0.7422610521316528,0.3284112811088562,-0.7531248331069946,0.9991152286529541,0.7460024356842041,0.3134993314743042,-0.5650413036346436,0.9993374943733215,0.7378717660903931,0.32530447840690613,-0.586683988571167,0.9988376498222351,0.6600279211997986,0.24442140758037567,-0.6589840054512024,0.9997923970222473,0.6240236163139343,0.3725593090057373,-0.6521583795547485,0.9998850226402283,0.6332181692123413,0.1524738371372223,-0.5372022986412048,0.9787787795066833,0.6161227822303772,0.4681059420108795,-0.6777856945991516,0.9663923382759094,0.6472371220588684,0.06865060329437256,-0.45596209168434143,0.9726234674453735,0.6710790395736694,0.5632998943328857,-0.6708104014396667,0.8769296407699585,0.6377938985824585,0.04598071053624153,-0.5152581334114075,0.9514294862747192,0.6770716905593872,0.5950412750244141,-0.7083122134208679,0.8290708661079407,0.6460918188095093,0.047924574464559555,-0.5202096700668335,0.9558792114257812,0.6906862854957581,0.5967819094657898,-0.7490084767341614,0.8294493556022644,0.6505468487739563,0.0562775693833828,-0.45875418186187744,0.9522512555122375,0.6889833211898804,0.5883918404579163,-0.6839125752449036,0.8242992758750916,0.5064359903335571,0.3794940710067749,0.017176395282149315,0.9999639987945557,0.5016927123069763,0.4105697274208069,-0.017605599015951157,0.9999759793281555,0.6375002264976501,0.5320066809654236,-0.2696232795715332,0.927453339099884,0.3645733892917633,0.5215000510215759,-0.006378466729074717,0.9586457014083862,0.7380285263061523,0.6520138382911682,-0.19525571167469025,0.9596562385559082,0.21062998473644257,0.645814061164856,0.1475217640399933,0.975982129573822,0.7366749048233032,0.675142228603363,-0.19433386623859406,0.9390135407447815,0.19403012096881866,0.6596342921257019,0.15143254399299622,0.9235280156135559,0.7801015377044678,0.696226179599762,-0.42285141348838806,0.9508062601089478,0.1565115600824356,0.6727294921875,-0.08690610527992249,0.9550769925117493
right,0.751011073589325,0.3184317946434021,-0.5957731008529663,0.9998270273208618,0.7657935619354248,0.31043604016304016,-0.6415079236030579,0.9997661709785461,0.7659928202629089,0.3059697449207306,-0.6415818333625793,0.9997504353523254,0.766215980052948,0.30163371562957764,-0.6417599320411682,0.9997780323028564,0.7633495926856995,0.3212854862213135,-0.662917971611023,0.999619722366333,0.7618049383163452,0.32398390769958496,-0.6629606485366821,0.9996066093444824,0.7603384256362915,0.3265213072299957,-0.6629927754402161,0.999640941619873,0.7414585947990417,0.29143255949020386,-0.720262885093689,0.9993581175804138,0.7381466031074524,0.3279542624950409,-0.8107663989067078,0.9992009997367859,0.7355226874351501,0.31142327189445496,-0.6056423783302307,0.9993970990180969,0.7285200357437134,0.3236173391342163,-0.6354103684425354,0.9989504218101501,0.6502589583396912,0.24452298879623413,-0.659913957118988,0.9998009204864502,0.6222279667854309,0.3720841109752655,-0.699335515499115,0.999874472618103,0.636739194393158,0.15608936548233032,-0.5567435026168823,0.9802894592285156,0.6074264049530029,0.46790027618408203,-0.721752405166626,0.9678807854652405,0.6716679930686951,0.07385082542896271,-0.5341815948486328,0.9748181700706482,0.6286607384681702,0.5622118711471558,-0.7980173230171204,0.8716154098510742,0.672503650188446,0.051404088735580444,-0.6007063984870911,0.9550892114639282,0.6465016603469849,0.5951470136642456,-0.859583854675293,0.8229781985282898,0.6801204085350037,0.051429059356451035,-0.6288045644760132,0.9590460062026978,0.6618754267692566,0.5976375937461853,-0.8923117518424988,0.8231430053710938,0.6809802651405334,0.059299286454916,-0.5484813451766968,0.9555568695068359,0.6555140614509583,0.5876186490058899,-0.8087355494499207,0.8189265727996826,0.4982719421386719,0.3766852021217346,0.062055569142103195,0.9999656677246094,0.5114449262619019,0.41071751713752747,-0.06249084696173668,0.9999765157699585,0.3770318627357483,0.5203765034675598,-0.13250967860221863,0.9298839569091797,0.6302617788314819,0.5367994904518127,-0.13460291922092438,0.9559541344642639,0.22833634912967682,0.6453979015350342,-0.014978181570768356,0.9609126448631287,0.6956961750984192,0.6457191705703735,-0.09298808872699738,0.9739077687263489,0.20992258191108704,0.6611089110374451,-0.0072410497814416885,0.9431630373001099,0.5500481724739075,0.6766795516014099,-0.09500923752784729,0.9271014928817749,0.1708417385816574,0.679262101650238,-0.2647550404071808,0.947598397731781,0.5790899395942688,0.6819111704826355,-0.28158554434776306,0.9511952996253967
right,0.7434062957763672,0.3181445598602295,-0.8178199529647827,0.9998409748077393,0.7573757171630859,0.309162974357605,-0.8479071259498596,0.9997859597206116,0.7575083374977112,0.3044389486312866,-0.8479110598564148,0.9997716546058655,0.7578212022781372,0.2999348044395447,-0.8480466604232788,0.9997961521148682,0.7554330825805664,0.3199813961982727,-0.8722025156021118,0.9996563792228699,0.7541255950927734,0.3224908113479614,-0.8723068833351135,0.9996445775032043,0.7528953552246094,0.324786514043808,-0.872372567653656,0.9996753931045532,0.7323189973831177,0.28938257694244385,-0.8465603590011597,0.9994184970855713,0.7277101874351501,0.3265525698661804,-0.9559258818626404,0.9992799162864685,0.7270185947418213,0.3104243576526642,-0.7981215119361877,0.9994533658027649,0.7203843593597412,0.3225937485694885,-0.8318984508514404,0.9990535974502563,0.6468113660812378,0.24515043199062347,-0.6933029294013977,0.9998070597648621,0.6090460419654846,0.37166935205459595,-0.8017629981040955,0.9998778104782104,0.6463072896003723,0.1578204482793808,-0.5458228588104248,0.9792990684509277,0.5936027765274048,0.467843234539032,-0.8426951169967651,0.9698505401611328,0.6938229203224182,0.08375702053308487,-0.4909920394420624,0.9762430787086487,0.5890652537345886,0.5617732405662537,-0.8762274384498596,0.8763775825500488,0.7015664577484131,0.060756582766771317,-0.5361157655715942,0.9577035307884216,0.6038087010383606,0.5939372777938843,-0.937371551990509,0.8292956352233887,0.7098930478096008,0.06441810727119446,-0.5677177906036377,0.9612325429916382,0.6184653043746948,0.5976538062095642,-0.9652021527290344,0.829486072063446,0.7083884477615356,0.07201706618070602,-0.5012803673744202,0.9577160477638245,0.6122907400131226,0.5872660279273987,-0.8839995861053467,0.8245518207550049,0.49891677498817444,0.3730786144733429,0.07385282963514328,0.999967634677887,0.5159274339675903,0.41074439883232117,-0.07427318394184113,0.9999778866767883,0.36326590180397034,0.5168541073799133,-0.07370024174451828,0.9331524968147278,0.6413609385490417,0.5388814210891724,-0.1877894252538681,0.9536992311477661,0.2112434208393097,0.6426940560340881,0.09834892302751541,0.9623114466667175,0.5540734529495239,0.6504886150360107,-0.1314382255077362,0.9731930494308472,0.19508491456508636,0.6565186381340027,0.1113007515668869,0.94633549451828,0.5250170230865479,0.6766040325164795,-0.13142651319503784,0.929527759552002,0.15777587890625,0.6714139580726624,-0.10938012599945068,0.9466614723205566,0.5490897297859192,0.6817793846130371,-0.30852386355400085,0.9499124884605408
right,0.7213824987411499,0.31555935740470886,-1.1477617025375366,0.9998546242713928,0.7316139936447144,0.3055446743965149,-1.171651840209961,0.9998037219047546,0.7327397465705872,0.3011976182460785,-1.171631932258606,0.9997896552085876,0.7343656420707703,0.29701903462409973,-1.1718147993087769,0.9998117089271545,0.7261257171630859,0.3148895502090454,-1.2009434700012207,0.9996896386146545,0.7229527831077576,0.3169434070587158,-1.201160192489624,0.9996788501739502,0.720131516456604,0.31897082924842834,-1.2013076543807983,0.9997068047523499,0.7121664881706238,0.28535282611846924,-1.1077724695205688,0.9994716644287109,0.694707453250885,0.3197735548019409,-1.2354968786239624,0.9993508458137512,0.7079951167106628,0.3088505268096924,-1.102463960647583,0.9995046257972717,0.699598491191864,0.318766713142395,-1.1418941020965576,0.9991468787193298,0.6435842514038086,0.245025634765625,-0.8501841425895691,0.9998152852058411,0.5841491222381592,0.3717469573020935,-1.068576455116272,0.9998871684074402,0.6647424697875977,0.17330361902713776,-0.5325008630752563,0.9694663882255554,0.5647058486938477,0.4744478464126587,-1.154732584953308,0.972237765789032,0.7317450642585754,0.10381143540143967,-0.3279656171798706,0.9749592542648315,0.5381167531013489,0.5670990943908691,-1.2007184028625488,0.886212170124054,0.7394940257072449,0.08045262843370438,-0.3498808741569519,0.957413911819458,0.5447465181350708,0.5962576270103455,-1.2910523414611816,0.841899037361145,0.746186375617981,0.08438488841056824,-0.4009742736816406,0.9607313275337219,0.5546945929527283,0.5995535254478455,-1.3166180849075317,0.8421340584754944,0.7446606159210205,0.09232921898365021,-0.3416763246059418,0.9568983912467957,0.5540939569473267,0.5913853049278259,-1.2110661268234253,0.836421549320221,0.5012360215187073,0.3649211525917053,0.09908612817525864,0.9999687671661377,0.5111307501792908,0.40875324606895447,-0.09898733347654343,0.9999790191650391,0.4500064253807068,0.5183407664299011,-0.04498983174562454,0.9284710884094238,0.5523049831390381,0.5068957805633545,-0.2615152895450592,0.950737476348877,0.3727158010005951,0.6558443903923035,0.26384735107421875,0.958994448184967,0.4452081620693207,0.6159965395927429,-0.06989572197198868,0.972038745880127,0.3563612997531891,0.6694329380989075,0.28898218274116516,0.943175733089447,0.41069304943084717,0.6323650479316711,-0.05792221799492836,0.9287685751914978,0.3805120587348938,0.7119229435920715,0.07166291028261185,0.9424018859863281,0.4086495637893677,0.6551430821418762,-0.2612229287624359,0.9486055374145508
right,0.701776921749115,0.31304123997688293,-1.1922801733016968,0.999771773815155,0.7091139554977417,0.3028657138347626,-1.205941915512085,0.9995935559272766,0.710135817527771,0.2992286682128906,-1.206006646156311,0.9995349049568176,0.7117074131965637,0.2957189083099365,-1.2062153816223145,0.9995627403259277,0.7029080986976624,0.3102737069129944,-1.2395604848861694,0.99965500831604,0.6992645263671875,0.31179481744766235,-1.2396970987319946,0.9996353983879089,0.6961511969566345,0.3134229779243469,-1.239898443222046,0.9996755123138428,0.6908867359161377,0.285373330116272,-1.1173722743988037,0.9991973042488098,0.6725614070892334,0.3139529526233673,-1.2633693218231201,0.9993593096733093,0.6898356676101685,0.3080642819404602,-1.1388310194015503,0.999438464641571,0.6821160912513733,0.3153561055660248,-1.1834235191345215,0.999183177947998,0.6298241019248962,0.2496531754732132,-0.8760735988616943,0.9997934699058533,0.5585344433784485,0.3720003068447113,-1.0562223196029663,0.9998823404312134,0.6776964664459229,0.18421202898025513,-0.6424407362937927,0.9559648633003235,0.5024892687797546,0.47984451055526733,-1.1118453741073608,0.9702767133712769,0.7651855945587158,0.12134351581335068,-0.5188551545143127,0.9705409407615662,0.48388537764549255,0.5658407807350159,-1.1696088314056396,0.8834150433540344,0.7779884934425354,0.10097774863243103,-0.5632544755935669,0.9526858925819397,0.47884073853492737,0.5959506630897522,-1.2546963691711426,0.8404985070228577,0.7859069108963013,0.10661724954843521,-0.6174078583717346,0.9556165933609009,0.49307602643966675,0.5990103483200073,-1.2955853939056396,0.8410613536834717,0.7826501727104187,0.11409956961870193,-0.5415469408035278,0.9520609974861145,0.4969346821308136,0.5908554792404175,-1.1879115104675293,0.8332866430282593,0.5053160190582275,0.3655480742454529,0.08801635354757309,0.9999640583992004,0.5054970383644104,0.4001501202583313,-0.08827994018793106,0.9999772906303406,0.4752669930458069,0.5096780061721802,-0.0754937008023262,0.9235429167747498,0.41385528445243835,0.5069448947906494,-0.251598596572876,0.9312386512756348,0.4485582411289215,0.6708527207374573,0.17424604296684265,0.9533857107162476,0.37261518836021423,0.6138900518417358,-0.022614827379584312,0.9630768299102783,0.44021305441856384,0.6886855363845825,0.19265761971473694,0.9281418323516846,0.3716939389705658,0.6310414671897888,-0.012060919776558876,0.9120133519172668,0.45689159631729126,0.7238554358482361,-0.07461941987276077,0.9369659423828125,0.3599000573158264,0.6473225951194763,-0.27848851680755615,0.9413917660713196
right,0.6839723587036133,0.3070817291736603,-0.8765574097633362,0.9997881650924683,0.6919572353363037,0.2998118996620178,-0.8563731908798218,0.9996257424354553,0.6925942301750183,0.29738661646842957,-0.8563252091407776,0.999573290348053,0.6937262415885925,0.29493817687034607,-0.8565385341644287,0.999595046043396,0.687056839466095,0.30413612723350525,-0.8838605880737305,0.9996850490570068,0.6842091083526611,0.3048584759235382,-0.8838935494422913,0.999668538570404,0.6819952130317688,0.30580171942710876,-0.8839297890663147,0.9997045993804932,0.6739444136619568,0.2861240804195404,-0.7234368920326233,0.9992668628692627,0.6641409397125244,0.3071046471595764,-0.8410353064537048,0.9994219541549683,0.6716716289520264,0.30492642521858215,-0.7957200407981873,0.9994872212409973,0.6658697128295898,0.30896371603012085,-0.8332236409187317,0.9992618560791016,0.6065740585327148,0.265105277299881,-0.5145840048789978,0.9998034834861755,0.5491573214530945,0.35813137888908386,-0.6452990174293518,0.9998779892921448,0.674138605594635,0.22580526769161224,-0.36131247878074646,0.9350616335868835,0.4640699028968811,0.443805068731308,-0.6705570220947266,0.9531468749046326,0.740044355392456,0.24382883310317993,-0.3178389370441437,0.9617878198623657,0.41745269298553467,0.5474349856376648,-0.6503838300704956,0.8706243634223938,0.748747706413269,0.22998468577861786,-0.33383458852767944,0.9391443133354187,0.3977545201778412,0.5789956450462341,-0.6837942600250244,0.8305404782295227,0.7574120163917542,0.23545849323272705,-0.3587849736213684,0.9407761096954346,0.41175928711891174,0.5863966345787048,-0.7231825590133667,0.8311219811439514,0.7541452050209045,0.24300023913383484,-0.32819241285324097,0.9373084902763367,0.4213021993637085,0.5775001645088196,-0.6618072390556335,0.8239703178405762,0.4944605529308319,0.36719316244125366,0.058549895882606506,0.9999639987945557,0.5068480968475342,0.3927430510520935,-0.05928756296634674,0.9999749064445496,0.36119890213012695,0.5125892162322998,-0.061950620263814926,0.9304991960525513,0.6196209192276001,0.5075759887695312,-0.08871006965637207,0.9322462677955627,0.22597241401672363,0.6559239625930786,0.11620566248893738,0.9575325846672058,0.7235212922096252,0.6332618594169617,0.012476085685193539,0.9630817174911499,0.21714477241039276,0.6717627048492432,0.13062046468257904,0.9340837597846985,0.7359629273414612,0.6541749238967896,0.025635045021772385,0.916409969329834,0.15855328738689423,0.6879716515541077,-0.11652127653360367,0.9411200284957886,0.7860275506973267,0.6656844019889832,-0.10022648423910141,0.9414677619934082
right,0.6854463815689087,0.2979957163333893,-0.6977909803390503,0.9997908473014832,0.6884071230888367,0.2898525893688202,-0.7222480773925781,0.9996476173400879,0.6867020130157471,0.2868692874908447,-0.7221811413764954,0.9996026754379272,0.6854606866836548,0.28381434082984924,-0.7224586009979248,0.9996187686920166,0.6876073479652405,0.2955992817878723,-0.744584321975708,0.9997067451477051,0.6855481266975403,0.296758770942688,-0.7446280121803284,0.9996938109397888,0.683689296245575,0.29805436730384827,-0.7445881962776184,0.9997233152389526,0.6618558764457703,0.2771039307117462,-0.7145931124687195,0.9993278980255127,0.6634246110916138,0.30004870891571045,-0.8142232894897461,0.9994733333587646,0.6696596741676331,0.29601430892944336,-0.6740079522132874,0.9995192289352417,0.6674249172210693,0.30219560861587524,-0.7052903771400452,0.9993209838867188,0.5853930115699768,0.2585305869579315,-0.5796108245849609,0.9998011589050293,0.5762379765510559,0.3573853671550751,-0.665175199508667,0.9997179508209229,0.7026650905609131,0.22030341625213623,-0.44505807757377625,0.9295830130577087,0.5700987577438354,0.43052202463150024,-0.7008329033851624,0.9414804577827454,0.8209898471832275,0.1853335052728653,-0.4111252427101135,0.9626547694206238,0.6480274796485901,0.48319512605667114,-0.7133384943008423,0.8518956899642944,0.8545467257499695,0.17197014391422272,-0.4462849795818329,0.9404225945472717,0.6685112714767456,0.5017815232276917,-0.7606363296508789,0.816452145576477,0.8579108715057373,0.17452090978622437,-0.4655052423477173,0.9416940808296204,0.670660138130188,0.4919915795326233,-0.7772715091705322,0.8172124028205872,0.8463501334190369,0.18012790381908417,-0.41731321811676025,0.9386119246482849,0.6610536575317383,0.4829930067062378,-0.7190440893173218,0.8081299662590027,0.46536269783973694,0.37578609585762024,0.03183728829026222,0.9999641180038452,0.5210843682289124,0.39343732595443726,-0.032729361206293106,0.9999661445617676,0.34694111347198486,0.5136794447898865,-0.06110679730772972,0.937171995639801,0.6369181275367737,0.5172774195671082,0.1763782501220703,0.9328693151473999,0.2170918881893158,0.6487074494361877,0.10250531882047653,0.9614661931991577,0.7454535365104675,0.6405639052391052,0.3530162274837494,0.9630067348480225,0.21244481205940247,0.6623587608337402,0.10880730301141739,0.9401132464408875,0.749694287776947,0.6609394550323486,0.369161456823349,0.9214569330215454,0.14224982261657715,0.676557183265686,-0.12996546924114227,0.9451442956924438,0.8095102906227112,0.6666527390480042,0.2813686430454254,0.9394283890724182
